,terms,id_doc,freq
15849,detecting,1,1
15850,low,1,1
15851,levels,1,1
15852,virus,1,1
15853,samples,1,1
15854,april,1,1
15855,bats,1,1
15856,harbour,1,1
15857,pool,1,1
15858,coronaviruses,1,1
15859,related,1,1
15860,pandemic,1,1
15861,culprit,1,1
15862,viruses,1,1
15863,closely,1,1
15864,related,1,1
15865,virus,1,1
15866,causing,1,1
15867,pandemic,1,1
15868,circulating,1,1
15869,horseshoe,1,1
15870,bats,1,1
15871,ready,1,1
15872,jump,1,1
15873,humans,1,1
15874,decades,1,1
15875,maybe,1,1
15876,even,1,1
15877,longer,1,1
15878,david,1,1
15879,robertson,1,1
15880,university,1,1
15881,glasgow,1,1
15882,uk,1,1
15883,colleagues,1,1
15884,analysed,1,1
15885,rna,1,1
15886,coronaviruses,1,1
15887,including,1,1
15888,virus,1,1
15889,causes,1,1
15890,severe,1,1
15891,acute,1,1
15892,respiratory,1,1
15893,syndrome,1,1
15894,sars,1,1
15895,boni,1,1
15896,et,1,1
15897,al,1,1
15898,preprint,1,1
15899,biorxiv,1,1
15900,https,1,1
15901,peer,1,1
15902,reviewed,1,1
15903,posting,1,1
15904,this,1,1
15905,analysis,1,1
15906,shows,1,1
15907,horseshoe,1,1
15908,bats,1,1
15909,rhinolophus,1,1
15910,spp,1,1
15911,host,1,1
15912,expanding,1,1
15913,lineage,1,1
15914,viruses,1,1
15915,like,1,1
15916,infect,1,1
15917,humans,1,1
15918,the,1,1
15919,team,1,1
15920,estimates,1,1
15921,ancestor,1,1
15922,split,1,1
15923,years,1,1
15924,ago,1,1
15925,closely,1,1
15926,related,1,1
15927,bat,1,1
15928,virus,1,1
15929,though,1,1
15930,two,1,1
15931,viruses,1,1
15932,highly,1,1
15933,similar,1,1
15934,genetically,1,1
15935,infect,1,1
15936,humans,1,1
15937,the,1,1
15938,analysis,1,1
15939,also,1,1
15940,suggests,1,1
15941,viruses,1,1
15942,lineage,1,1
15943,ready,1,1
15944,jump,1,1
15945,humans,1,1
15946,directly,1,1
15947,bats,1,1
15948,but,1,1
15949,might,1,1
15950,first,1,1
15951,hopped,1,1
15952,another,1,1
15953,species,1,1
15954,humans,1,1
15955,exposed,1,1
15956,rather,1,1
15957,spreading,1,1
15958,straight,1,1
15959,bat,1,1
15960,human,1,1
15961,april,1,1
15962,masks,1,1
15963,could,1,1
15964,cut,1,1
15965,spread,1,1
15966,virus,1,1
15967,surgical,1,1
15968,face,1,1
15969,masks,1,1
15970,effectively,1,1
15971,block,1,1
15972,spread,1,1
15973,seasonal,1,1
15974,coronaviruses,1,1
15975,respiratory,1,1
15976,droplets,1,1
15977,suggesting,1,1
15978,masks,1,1
15979,could,1,1
15980,prevent,1,1
15981,transmission,1,1
15982,seasonal,1,1
15983,coronaviruses,1,1
15984,one,1,1
15985,cause,1,1
15986,common,1,1
15987,cold,1,1
15988,benjamin,1,1
15989,cowling,1,1
15990,university,1,1
15991,hong,1,1
15992,kong,1,1
15993,colleagues,1,1
15994,ill,1,1
15995,volunteers,1,1
15996,infected,1,1
15997,seasonal,1,1
15998,coronaviruses,1,1
15999,sit,1,1
16000,enclosed,1,1
16001,booth,1,1
16002,place,1,1
16003,faces,1,1
16004,sampling,1,1
16005,device,1,1
16006,called,1,1
16007,captures,1,1
16008,airborne,1,1
16009,particles,1,1
16010,leung,1,1
16011,et,1,1
16012,al,1,1
16013,nature,1,1
16014,med,1,1
16015,https,1,1
16016,the,1,1
16017,scientists,1,1
16018,detected,1,1
16019,coronavirus,1,1
16020,rna,1,1
16021,coarse,1,1
16022,droplets,1,1
16023,finer,1,1
16024,aerosol,1,1
16025,droplets,1,1
16026,emitted,1,1
16027,volunteers,1,1
16028,wearing,1,1
16029,masks,1,1
16030,mask,1,1
16031,reduced,1,1
16032,detection,1,1
16033,viral,1,1
16034,rna,1,1
16035,types,1,1
16036,droplet,1,1
16037,larger,1,1
16038,particles,1,1
16039,carried,1,1
16040,sneezes,1,1
16041,coughs,1,1
16042,whereas,1,1
16043,exhaled,1,1
16044,breath,1,1
16045,spread,1,1
16046,aerosol,1,1
16047,droplets,1,1
16048,diameter,1,1
16049,five,1,1
16050,micrometres,1,1
16051,less,1,1
16052,the,1,1
16053,authors,1,1
16054,say,1,1
16055,surgical,1,1
16056,masks,1,1
16057,reduce,1,1
16058,transmission,1,1
16059,seasonal,1,1
16060,coronaviruses,1,1
16061,also,1,1
16062,influenza,1,1
16063,correction,1,1
16064,an,1,1
16065,earlier,1,1
16066,version,1,1
16067,article,1,1
16068,said,1,1
16069,masks,1,1
16070,reduced,1,1
16071,detection,1,1
16072,viral,1,1
16073,dna,1,1
16074,april,1,1
16075,antibodies,1,1
16076,llamas,1,1
16077,help,1,1
16078,foil,1,1
16079,virus,1,1
16080,antibodies,1,1
16081,llamas,1,1
16082,lama,1,1
16083,glama,1,1
16084,could,1,1
16085,help,1,1
16086,fight,1,1
16087,several,1,1
16088,coronaviruses,1,1
16089,infect,1,1
16090,humans,1,1
16091,a,1,1
16092,team,1,1
16093,led,1,1
16094,bert,1,1
16095,schepens,1,1
16096,xavier,1,1
16097,saelens,1,1
16098,vib,1,1
16099,institute,1,1
16100,ghent,1,1
16101,belgium,1,1
16102,jason,1,1
16103,mclellan,1,1
16104,university,1,1
16105,texas,1,1
16106,austin,1,1
16107,isolated,1,1
16108,two,1,1
16109,llama,1,1
16110,antibodies,1,1
16111,bind,1,1
16112,spike,1,1
16113,proteins,1,1
16114,coronaviruses,1,1
16115,use,1,1
16116,enter,1,1
16117,cells,1,1
16118,wrapp,1,1
16119,et,1,1
16120,al,1,1
16121,preprint,1,1
16122,biorxiv,1,1
16123,https,1,1
16124,peer,1,1
16125,reviewed,1,1
16126,posting,1,1
16127,one,1,1
16128,antibody,1,1
16129,neutralized,1,1
16130,coronavirus,1,1
16131,responsible,1,1
16132,middle,1,1
16133,east,1,1
16134,respiratory,1,1
16135,syndrome,1,1
16136,mers,1,1
16137,second,1,1
16138,mopped,1,1
16139,severe,1,1
16140,acute,1,1
16141,respiratory,1,1
16142,syndrome,1,1
16143,sars,1,1
16144,coronavirus,1,1
16145,fusing,1,1
16146,sars,1,1
16147,antibody,1,1
16148,llama,1,1
16149,antibody,1,1
16150,human,1,1
16151,yielded,1,1
16152,hybrid,1,1
16153,neutralized,1,1
16154,virus,1,1
16155,responsible,1,1
16156,the,1,1
16157,data,1,1
16158,suggest,1,1
16159,antibodies,1,1
16160,could,1,1
16161,useful,1,1
16162,combating,1,1
16163,coronavirus,1,1
16164,epidemics,1,1
16165,march,1,1
16166,debilitated,1,1
16167,patients,1,1
16168,rally,1,1
16169,dose,1,1
16170,survivors,1,1
16171,blood,1,1
16172,people,1,1
16173,seriously,1,1
16174,ill,1,1
16175,experienced,1,1
16176,striking,1,1
16177,improvement,1,1
16178,receiving,1,1
16179,infusions,1,1
16180,blood,1,1
16181,disease,1,1
16182,survivors,1,1
16183,according,1,1
16184,two,1,1
16185,separate,1,1
16186,research,1,1
16187,teams,1,1
16188,both,1,1
16189,teams,1,1
16190,extracted,1,1
16191,plasma,1,1
16192,component,1,1
16193,blood,1,1
16194,people,1,1
16195,recovered,1,1
16196,xiaoming,1,1
16197,yang,1,1
16198,national,1,1
16199,engineering,1,1
16200,technology,1,1
16201,research,1,1
16202,center,1,1
16203,combined,1,1
16204,vaccines,1,1
16205,wuhan,1,1
16206,china,1,1
16207,colleagues,1,1
16208,gave,1,1
16209,plasma,1,1
16210,ten,1,1
16211,severely,1,1
16212,ill,1,1
16213,people,1,1
16214,by,1,1
16215,sixth,1,1
16216,day,1,1
16217,treatment,1,1
16218,virus,1,1
16219,causes,1,1
16220,undetectable,1,1
16221,seven,1,1
16222,ten,1,1
16223,the,1,1
16224,recipients,1,1
16225,experienced,1,1
16226,significant,1,1
16227,side,1,1
16228,effects,1,1
16229,duan,1,1
16230,et,1,1
16231,al,1,1
16232,preprint,1,1
16233,medrxiv,1,1
16234,http,1,1
16235,peer,1,1
16236,reviewed,1,1
16237,posting,1,1
16238,a,1,1
16239,group,1,1
16240,led,1,1
16241,lei,1,1
16242,liu,1,1
16243,shenzhen,1,1
16244,third,1,1
16245,people,1,1
16246,hospital,1,1
16247,china,1,1
16248,gave,1,1
16249,survivors,1,1
16250,plasma,1,1
16251,five,1,1
16252,critically,1,1
16253,ill,1,1
16254,people,1,1
16255,shen,1,1
16256,et,1,1
16257,al,1,1
16258,j,1,1
16259,am,1,1
16260,med,1,1
16261,assoc,1,1
16262,http,1,1
16263,symptoms,1,1
16264,dwindled,1,1
16265,five,1,1
16266,within,1,1
16267,ten,1,1
16268,days,1,1
16269,receiving,1,1
16270,plasma,1,1
16271,three,1,1
16272,recipients,1,1
16273,longer,1,1
16274,needed,1,1
16275,ventilators,1,1
16276,other,1,1
16277,researchers,1,1
16278,would,1,1
16279,like,1,1
16280,try,1,1
16281,transfusions,1,1
16282,treat,1,1
16283,health,1,1
16284,workers,1,1
16285,directly,1,1
16286,exposed,1,1
16287,march,1,1
16288,viral,1,1
16289,proteins,1,1
16290,point,1,1
16291,potential,1,1
16292,treatments,1,1
16293,a,1,1
16294,list,1,1
16295,human,1,1
16296,proteins,1,1
16297,affected,1,1
16298,virus,1,1
16299,offers,1,1
16300,guide,1,1
16301,potential,1,1
16302,treatments,1,1
16303,infected,1,1
16304,people,1,1
16305,a,1,1
16306,team,1,1
16307,led,1,1
16308,nevan,1,1
16309,krogan,1,1
16310,university,1,1
16311,california,1,1
16312,san,1,1
16313,francisco,1,1
16314,engineered,1,1
16315,human,1,1
16316,cells,1,1
16317,produce,1,1
16318,one,1,1
16319,proteins,1,1
16320,made,1,1
16321,coronavirus,1,1
16322,gordon,1,1
16323,et,1,1
16324,al,1,1
16325,preprint,1,1
16326,biorxiv,1,1
16327,https,1,1
16328,peer,1,1
16329,reviewed,1,1
16330,posting,1,1
16331,this,1,1
16332,allowed,1,1
16333,researchers,1,1
16334,identify,1,1
16335,human,1,1
16336,proteins,1,1
16337,physically,1,1
16338,interact,1,1
16339,coronavirus,1,1
16340,proteins,1,1
16341,out,1,1
16342,interactions,1,1
16343,human,1,1
16344,viral,1,1
16345,proteins,1,1
16346,authors,1,1
16347,identified,1,1
16348,existing,1,1
16349,candidate,1,1
16350,drugs,1,1
16351,could,1,1
16352,potentially,1,1
16353,disrupt,1,1
16354,the,1,1
16355,researchers,1,1
16356,collaborators,1,1
16357,testing,1,1
16358,compounds,1,1
16359,antiviral,1,1
16360,activity,1,1
16361,urge,1,1
16362,others,1,1
16363,immunological,2,1
16364,characteristics,2,1
16365,govern,2,1
16366,transition,2,1
16367,endemicity,2,1
16368,abstract,2,1
16369,we,2,1
16370,currently,2,1
16371,faced,2,1
16372,question,2,1
16373,severity,2,1
16374,may,2,1
16375,change,2,1
16376,years,2,1
16377,ahead,2,1
16378,our,2,1
16379,analysis,2,1
16380,immunological,2,1
16381,epidemiological,2,1
16382,data,2,1
16383,endemic,2,1
16384,human,2,1
16385,coronaviruses,2,1
16386,hcovs,2,1
16387,shows,2,1
16388,immunity,2,1
16389,wanes,2,1
16390,rapidly,2,1
16391,immunity,2,1
16392,our,2,1
16393,model,2,1
16394,incorporating,2,1
16395,components,2,1
16396,immunity,2,1
16397,recapitulates,2,1
16398,current,2,1
16399,severity,2,1
16400,benign,2,1
16401,nature,2,1
16402,hcovs,2,1
16403,suggesting,2,1
16404,endemic,2,1
16405,phase,2,1
16406,reached,2,1
16407,primary,2,1
16408,exposure,2,1
16409,childhood,2,1
16410,may,2,1
16411,virulent,2,1
16412,common,2,1
16413,cold,2,1
16414,we,2,1
16415,predict,2,1
16416,different,2,1
16417,outcome,2,1
16418,emergent,2,1
16419,coronavirus,2,1
16420,causes,2,1
16421,severe,2,1
16422,disease,2,1
16423,children,2,1
16424,these,2,1
16425,results,2,1
16426,reinforce,2,1
16427,importance,2,1
16428,behavioral,2,1
16429,containment,2,1
16430,pandemic,2,1
16431,vaccine,2,1
16432,rollout,2,1
16433,prompting,2,1
16434,us,2,1
16435,evaluate,2,1
16436,scenarios,2,1
16437,continuing,2,1
16438,vaccination,2,1
16439,endemic,2,1
16440,phase,2,1
16441,humans,2,1
16442,regularly,2,1
16443,threatened,2,1
16444,emerging,2,1
16445,pathogens,2,1
16446,kill,2,1
16447,substantial,2,1
16448,fraction,2,1
16449,people,2,1
16450,born,2,1
16451,recent,2,1
16452,decades,2,1
16453,seen,2,1
16454,multiple,2,1
16455,challenges,2,1
16456,acute,2,1
16457,virus,2,1
16458,infections,2,1
16459,including,2,1
16460,sars,2,1
16461,mers,2,1
16462,hendra,2,1
16463,nipah,2,1
16464,ebola,2,1
16465,fortunately,2,1
16466,locally,2,1
16467,contained,2,1
16468,when,2,1
16469,containment,2,1
16470,immediately,2,1
16471,successful,2,1
16472,likely,2,1
16473,novel,2,1
16474,betacoronavirus,2,1
16475,sars,2,1
16476,need,2,1
16477,understand,2,1
16478,plan,2,1
16479,transition,2,1
16480,endemicity,2,1
16481,continued,2,1
16482,circulation,2,1
16483,possible,2,1
16484,changes,2,1
16485,disease,2,1
16486,severity,2,1
16487,due,2,1
16488,virus,2,1
16489,evolution,2,1
16490,host,2,1
16491,immunity,2,1
16492,resistance,2,1
16493,emerging,2,1
16494,virus,2,1
16495,causes,2,1
16496,covid,2,1
16497,the,2,1
16498,virus,2,1
16499,high,2,1
16500,basic,2,1
16501,reproductive,2,1
16502,number,2,1
16503,transmissible,2,1
16504,asymptomatic,2,1
16505,phase,2,1
16506,infection,2,1
16507,make,2,1
16508,hard,2,1
16509,control,2,1
16510,however,2,1
16511,six,2,1
16512,coronaviruses,2,1
16513,known,2,1
16514,human,2,1
16515,chains,2,1
16516,transmission,2,1
16517,may,2,1
16518,provide,2,1
16519,clues,2,1
16520,future,2,1
16521,scenarios,2,1
16522,current,2,1
16523,pandemic,2,1
16524,there,2,1
16525,four,2,1
16526,human,2,1
16527,coronaviruses,2,1
16528,hcovs,2,1
16529,circulate,2,1
16530,endemically,2,1
16531,around,2,1
16532,globe,2,1
16533,cause,2,1
16534,mild,2,1
16535,symptoms,2,1
16536,significant,2,1
16537,public,2,1
16538,health,2,1
16539,burden,2,1
16540,another,2,1
16541,two,2,1
16542,hcov,2,1
16543,strains,2,1
16544,sars,2,1
16545,mers,2,1
16546,emerged,2,1
16547,recent,2,1
16548,decades,2,1
16549,higher,2,1
16550,case,2,1
16551,fatality,2,1
16552,ratios,2,1
16553,cfrs,2,1
16554,infection,2,1
16555,fatality,2,1
16556,ratios,2,1
16557,ifrs,2,1
16558,contained,2,1
16559,never,2,1
16560,spread,2,1
16561,widely,2,1
16562,we,2,1
16563,propose,2,1
16564,model,2,1
16565,explore,2,1
16566,potential,2,1
16567,changes,2,1
16568,transmission,2,1
16569,disease,2,1
16570,severity,2,1
16571,emerging,2,1
16572,hcovs,2,1
16573,transition,2,1
16574,endemicity,2,1
16575,we,2,1
16576,focus,2,1
16577,discuss,2,1
16578,conclusions,2,1
16579,would,2,1
16580,differ,2,1
16581,emerging,2,1
16582,coronaviruses,2,1
16583,akin,2,1
16584,sars,2,1
16585,mers,2,1
16586,our,2,1
16587,hypothesis,2,1
16588,hcovs,2,1
16589,elicit,2,1
16590,immunity,2,1
16591,similar,2,1
16592,characteristics,2,1
16593,current,2,1
16594,acute,2,1
16595,public,2,1
16596,health,2,1
16597,problem,2,1
16598,consequence,2,1
16599,epidemic,2,1
16600,emergence,2,1
16601,immunologically,2,1
16602,naive,2,1
16603,population,2,1
16604,older,2,1
16605,previous,2,1
16606,exposure,2,1
16607,vulnerable,2,1
16608,severe,2,1
16609,disease,2,1
16610,we,2,1
16611,use,2,1
16612,estimates,2,1
16613,immunological,2,1
16614,epidemiological,2,1
16615,parameters,2,1
16616,endemic,2,1
16617,hcovs,2,1
16618,develop,2,1
16619,quantitative,2,1
16620,model,2,1
16621,endemic,2,1
16622,transmission,2,1
16623,virus,2,1
16624,characteristics,2,1
16625,including,2,1
16626,severity,2,1
16627,our,2,1
16628,model,2,1
16629,explicitly,2,1
16630,considers,2,1
16631,three,2,1
16632,separate,2,1
16633,measures,2,1
16634,immune,2,1
16635,efficacy,2,1
16636,wane,2,1
16637,different,2,1
16638,rates,2,1
16639,fig,2,1
16640,building,2,1
16641,ideas,2,1
16642,vaccine,2,1
16643,modeling,2,1
16644,literature,2,1
16645,immunity,2,1
16646,may,2,1
16647,provide,2,1
16648,protection,2,1
16649,three,2,1
16650,ways,2,1
16651,in,2,1
16652,robust,2,1
16653,form,2,1
16654,sterilizing,2,1
16655,immunity,2,1
16656,prevent,2,1
16657,pathogen,2,1
16658,replicating,2,1
16659,thereby,2,1
16660,rendering,2,1
16661,host,2,1
16662,refractory,2,1
16663,reinfection,2,1
16664,we,2,1
16665,term,2,1
16666,property,2,1
16667,immune,2,1
16668,efficacy,2,1
16669,respect,2,1
16670,susceptibility,2,1
16671,ies,2,1
16672,if,2,1
16673,immunity,2,1
16674,prevent,2,1
16675,reinfection,2,1
16676,may,2,1
16677,still,2,1
16678,attenuate,2,1
16679,pathology,2,1
16680,due,2,1
16681,reinfection,2,1
16682,iep,2,1
16683,reduce,2,1
16684,transmissibility,2,1
16685,infectiousness,2,1
16686,iei,2,1
16687,indeed,2,1
16688,experimental,2,1
16689,reexposure,2,1
16690,studies,2,1
16691,endemic,2,1
16692,hcovs,2,1
16693,provide,2,1
16694,evidence,2,1
16695,three,2,1
16696,ie,2,1
16697,wane,2,1
16698,rate,2,1
16699,callow,2,1
16700,experimental,2,1
16701,study,2,1
16702,shows,2,1
16703,reinfection,2,1
16704,possible,2,1
16705,within,2,1
16706,one,2,1
16707,year,2,1
16708,relatively,2,1
16709,short,2,1
16710,ies,2,1
16711,however,2,1
16712,upon,2,1
16713,reinfection,2,1
16714,symptoms,2,1
16715,mild,2,1
16716,high,2,1
16717,iep,2,1
16718,virus,2,1
16719,cleared,2,1
16720,quickly,2,1
16721,moderate,2,1
16722,iei,2,1
16723,details,2,1
16724,derivation,2,1
16725,model,2,1
16726,found,2,1
16727,section,2,1
16728,supplementary,2,1
16729,materials,2,1
16730,sm,2,1
16731,we,2,1
16732,reanalyze,2,1
16733,detailed,2,1
16734,dataset,2,1
16735,estimates,2,1
16736,seroprevalence,2,1
16737,based,2,1
16738,igm,2,1
16739,acute,2,1
16740,response,2,1
16741,igg,2,1
16742,memory,2,1
16743,four,2,1
16744,circulating,2,1
16745,hcovs,2,1
16746,children,2,1
16747,adults,2,1
16748,estimate,2,1
16749,parameter,2,1
16750,ranges,2,1
16751,transmission,2,1
16752,waning,2,1
16753,immunity,2,1
16754,see,2,1
16755,fig,2,1
16756,the,2,1
16757,rapid,2,1
16758,rise,2,1
16759,igm,2,1
16760,igg,2,1
16761,seroprevalence,2,1
16762,indicates,2,1
16763,primary,2,1
16764,infection,2,1
16765,four,2,1
16766,endemic,2,1
16767,hcov,2,1
16768,strains,2,1
16769,happens,2,1
16770,early,2,1
16771,life,2,1
16772,analysis,2,1
16773,data,2,1
16774,gives,2,1
16775,us,2,1
16776,estimate,2,1
16777,mean,2,1
16778,age,2,1
16779,primary,2,1
16780,infection,2,1
16781,mapi,2,1
16782,years,2,1
16783,almost,2,1
16784,everyone,2,1
16785,infected,2,1
16786,age,2,1
16787,see,2,1
16788,sm,2,1
16789,section,2,1
16790,details,2,1
16791,the,2,1
16792,absence,2,1
16793,detectable,2,1
16794,igm,2,1
16795,titers,2,1
16796,individual,2,1
16797,age,2,1
16798,years,2,1
16799,suggests,2,1
16800,reinfections,2,1
16801,adults,2,1
16802,causes,2,1
16803,recall,2,1
16804,response,2,1
16805,indicating,2,1
16806,cov,2,1
16807,specific,2,1
16808,immunity,2,1
16809,may,2,1
16810,wane,2,1
16811,lost,2,1
16812,whether,2,1
16813,immunity,2,1
16814,would,2,1
16815,wane,2,1
16816,naive,2,1
16817,levels,2,1
16818,absence,2,1
16819,high,2,1
16820,pathogen,2,1
16821,circulation,2,1
16822,remains,2,1
16823,open,2,1
16824,question,2,1
16825,for,2,1
16826,people,2,1
16827,infected,2,1
16828,early,2,1
16829,even,2,1
16830,measles,2,1
16831,attack,2,1
16832,rate,2,1
16833,must,2,1
16834,exceed,2,1
16835,transmission,2,1
16836,primary,2,1
16837,infections,2,1
16838,alone,2,1
16839,the,2,1
16840,model,2,1
16841,shows,2,1
16842,high,2,1
16843,attack,2,1
16844,rate,2,1
16845,arise,2,1
16846,combination,2,1
16847,high,2,1
16848,transmissibility,2,1
16849,primary,2,1
16850,infections,2,1
16851,high,2,1
16852,waning,2,1
16853,sterilizing,2,1
16854,immunity,2,1
16855,significant,2,1
16856,transmission,2,1
16857,reinfections,2,1
16858,older,2,1
16859,individuals,2,1
16860,the,2,1
16861,rapid,2,1
16862,waning,2,1
16863,sterilizing,2,1
16864,immunity,2,1
16865,also,2,1
16866,reported,2,1
16867,experimental,2,1
16868,hcov,2,1
16869,infections,2,1
16870,humans,2,1
16871,showed,2,1
16872,reinfection,2,1
16873,possible,2,1
16874,year,2,1
16875,earlier,2,1
16876,infection,2,1
16877,albeit,2,1
16878,milder,2,1
16879,symptoms,2,1
16880,iep,2,1
16881,shorter,2,1
16882,duration,2,1
16883,iei,2,1
16884,figure,2,1
16885,shows,2,1
16886,plausible,2,1
16887,combinations,2,1
16888,waning,2,1
16889,immunity,2,1
16890,transmission,2,1
16891,reinfected,2,1
16892,individuals,2,1
16893,required,2,1
16894,produce,2,1
16895,mapi,2,1
16896,observed,2,1
16897,fig,2,1
16898,based,2,1
16899,infection,2,1
16900,levels,2,1
16901,see,2,1
16902,sm,2,1
16903,section,2,1
16904,details,2,1
16905,table,2,1
16906,shows,2,1
16907,ranges,2,1
16908,parameters,2,1
16909,used,2,1
16910,simulations,2,1
16911,at,2,1
16912,beginning,2,1
16913,outbreak,2,1
16914,age,2,1
16915,distribution,2,1
16916,cases,2,1
16917,mirrors,2,1
16918,population,2,1
16919,fig,2,1
16920,however,2,1
16921,demographics,2,1
16922,infection,2,1
16923,reaches,2,1
16924,steady,2,1
16925,state,2,1
16926,model,2,1
16927,predicts,2,1
16928,primary,2,1
16929,cases,2,1
16930,occur,2,1
16931,almost,2,1
16932,entirely,2,1
16933,babies,2,1
16934,young,2,1
16935,children,2,1
16936,case,2,1
16937,experience,2,1
16938,low,2,1
16939,cfr,2,1
16940,concomitantly,2,1
16941,low,2,1
16942,infection,2,1
16943,fatality,2,1
16944,ratio,2,1
16945,ifr,2,1
16946,reinfections,2,1
16947,older,2,1
16948,individuals,2,1
16949,predicted,2,1
16950,common,2,1
16951,endemic,2,1
16952,phase,2,1
16953,contribute,2,1
16954,transmission,2,1
16955,population,2,1
16956,older,2,1
16957,individuals,2,1
16958,would,2,1
16959,risk,2,1
16960,severe,2,1
16961,disease,2,1
16962,primary,2,1
16963,infection,2,1
16964,acquired,2,1
16965,immunity,2,1
16966,following,2,1
16967,infection,2,1
16968,childhood,2,1
16969,the,2,1
16970,top,2,1
16971,panel,2,1
16972,fig,2,1
16973,illustrates,2,1
16974,overall,2,1
16975,ifr,2,1
16976,drops,2,1
16977,dramatically,2,1
16978,eventually,2,1
16979,falling,2,1
16980,seasonal,2,1
16981,influenza,2,1
16982,approximately,2,1
16983,endemic,2,1
16984,reached,2,1
16985,the,2,1
16986,time,2,1
16987,takes,2,1
16988,complete,2,1
16989,shift,2,1
16990,ifr,2,1
16991,endemicity,2,1
16992,develops,2,1
16993,depends,2,1
16994,transmission,2,1
16995,loss,2,1
16996,immunity,2,1
16997,shown,2,1
16998,fig,2,1
16999,fig,2,1
17000,the,2,1
17001,transition,2,1
17002,epidemic,2,1
17003,endemic,2,1
17004,dynamics,2,1
17005,associated,2,1
17006,shift,2,1
17007,primary,2,1
17008,infections,2,1
17009,lower,2,1
17010,age,2,1
17011,groups,2,1
17012,fig,2,1
17013,this,2,1
17014,transition,2,1
17015,may,2,1
17016,take,2,1
17017,anywhere,2,1
17018,years,2,1
17019,decades,2,1
17020,depending,2,1
17021,fast,2,1
17022,pathogen,2,1
17023,spreads,2,1
17024,the,2,1
17025,rate,2,1
17026,spread,2,1
17027,measured,2,1
17028,determined,2,1
17029,combination,2,1
17030,viral,2,1
17031,properties,2,1
17032,frequency,2,1
17033,social,2,1
17034,contacts,2,1
17035,may,2,1
17036,therefore,2,1
17037,reduced,2,1
17038,social,2,1
17039,distancing,2,1
17040,the,2,1
17041,top,2,1
17042,panel,2,1
17043,shows,2,1
